frame,timestamp,track_id,x1,y1,x2,y2,x_center,y_center,bbox_width,bbox_height,zone,movement_pixels,is_stable,display_id
561,9.359,186,272.9,252.5,297.1,321.7,285.0,287.1,24.3,69.2,Left,0.9,True,Track Segment 39
564,9.409,4,91.6,263.2,127.9,350.4,109.7,306.8,36.3,87.2,Left,1.7,True,Track Segment 4
564,9.409,71,153.5,253.7,183.5,341.1,168.5,297.4,30.1,87.4,Left,2.7,True,Track Segment 16
564,9.409,77,305.2,249.8,334.7,333.8,320.0,291.8,29.5,84.0,Middle,2.3,True,Track Segment 17
564,9.409,90,565.2,278.9,595.1,371.8,580.1,325.4,29.9,93.0,Middle,0.6,True,Track Segment 20
564,9.409,92,252.4,233.8,280.6,299.3,266.5,266.6,28.2,65.5,Left,0.8,True,Track Segment 21
564,9.409,124,425.6,241.0,451.3,313.9,438.4,277.4,25.7,72.8,Middle,0.3,True,Track Segment 25
564,9.409,153,137.0,245.8,161.2,320.9,149.1,283.4,24.2,75.1,Left,0.5,True,Track Segment 30
564,9.409,158,47.1,244.0,74.9,312.4,61.0,278.2,27.8,68.5,Left,1.3,True,Track Segment 33
564,9.409,168,466.3,258.0,497.9,341.0,482.1,299.5,31.6,83.0,Middle,1.4,True,Track Segment 35
564,9.409,176,532.3,239.0,561.1,305.6,546.7,272.3,28.8,66.6,Middle,1.7,True,Track Segment 36
564,9.409,184,374.7,249.1,400.5,318.6,387.6,283.9,25.7,69.4,Middle,5.2,True,Track Segment 37
564,9.409,185,489.8,242.6,512.0,300.0,500.9,271.3,22.2,57.4,Middle,1.6,True,Track Segment 38
564,9.409,186,272.1,252.5,296.5,321.7,284.3,287.1,24.5,69.2,Left,0.7,True,Track Segment 39
567,9.459,4,89.5,262.2,125.8,350.1,107.6,306.1,36.3,87.9,Left,2.2,True,Track Segment 4
567,9.459,71,156.1,256.3,185.7,340.7,170.9,298.5,29.6,84.5,Left,2.6,True,Track Segment 16
567,9.459,77,307.0,251.0,336.3,333.8,321.6,292.4,29.3,82.7,Middle,1.7,True,Track Segment 17
567,9.459,90,565.3,279.4,595.5,372.0,580.4,325.7,30.1,92.6,Middle,0.4,True,Track Segment 20
567,9.459,124,425.7,241.7,451.3,314.8,438.5,278.3,25.5,73.1,Middle,0.9,True,Track Segment 25
567,9.459,153,136.7,245.7,160.6,320.3,148.6,283.0,23.9,74.6,Left,0.6,True,Track Segment 30
567,9.459,154,405.2,246.0,426.8,314.1,416.0,280.0,21.6,68.1,Middle,4.6,True,Track Segment 31
567,9.459,158,45.6,243.9,73.6,312.9,59.6,278.4,28.0,69.0,Left,1.4,True,Track Segment 33
567,9.459,168,465.9,260.3,497.3,342.5,481.6,301.4,31.4,82.3,Middle,2.0,True,Track Segment 35
567,9.459,176,531.3,238.8,560.6,305.5,546.0,272.2,29.3,66.6,Middle,0.7,True,Track Segment 36
567,9.459,184,379.7,246.0,406.1,317.1,392.9,281.5,26.4,71.1,Middle,5.8,True,Track Segment 37
567,9.459,186,271.2,252.7,296.0,321.9,283.6,287.3,24.8,69.2,Left,0.7,True,Track Segment 39
567,9.459,190,540.2,238.7,562.7,303.9,551.5,271.3,22.6,65.2,Middle,0.0,True,Track Segment 40
570,9.51,4,86.7,262.1,122.6,351.0,104.7,306.5,35.9,88.9,Left,2.9,True,Track Segment 4
570,9.51,71,157.5,256.3,187.7,340.6,172.6,298.4,30.2,84.3,Left,1.7,True,Track Segment 16
570,9.51,77,308.8,252.8,337.5,333.7,323.2,293.2,28.7,80.8,Middle,1.8,True,Track Segment 17
570,9.51,90,565.3,279.7,595.8,372.1,580.6,325.9,30.5,92.3,Middle,0.3,True,Track Segment 20
570,9.51,124,425.3,242.0,450.7,314.7,438.0,278.3,25.4,72.7,Middle,0.5,True,Track Segment 25
570,9.51,153,136.9,245.8,160.6,320.2,148.7,283.0,23.7,74.4,Left,0.1,True,Track Segment 30
570,9.51,158,43.3,242.9,71.9,313.1,57.6,278.0,28.5,70.1,Left,2.0,True,Track Segment 33
570,9.51,168,463.1,250.1,498.1,342.3,480.6,296.2,35.0,92.2,Middle,5.3,True,Track Segment 35
570,9.51,176,530.0,238.7,560.0,305.3,545.0,272.0,30.0,66.7,Middle,1.0,True,Track Segment 36
570,9.51,184,382.4,243.6,410.1,318.4,396.2,281.0,27.7,74.8,Middle,3.3,True,Track Segment 37
570,9.51,186,270.4,252.4,295.9,322.6,283.2,287.5,25.5,70.2,Left,0.4,True,Track Segment 39
570,9.51,190,540.4,238.7,563.0,304.0,551.7,271.3,22.6,65.3,Middle,0.2,True,Track Segment 40
573,9.56,4,83.6,261.0,118.4,349.9,101.0,305.5,34.8,88.9,Left,3.8,True,Track Segment 4
573,9.56,71,159.4,260.4,188.8,340.4,174.1,300.4,29.4,80.0,Left,2.5,True,Track Segment 16
573,9.56,77,310.5,253.7,339.0,333.9,324.8,293.8,28.5,80.1,Middle,1.7,True,Track Segment 17
573,9.56,90,564.9,279.7,595.9,372.5,580.4,326.1,31.0,92.8,Middle,0.3,True,Track Segment 20
573,9.56,124,425.7,242.4,450.8,314.5,438.2,278.5,25.1,72.0,Middle,0.3,True,Track Segment 25
573,9.56,153,137.3,245.9,160.7,319.9,149.0,282.9,23.3,74.0,Left,0.3,True,Track Segment 30
573,9.56,158,40.6,242.4,69.7,313.5,55.2,277.9,29.0,71.1,Left,2.4,True,Track Segment 33
573,9.56,168,462.3,251.8,496.5,342.7,479.4,297.2,34.2,90.9,Middle,1.6,True,Track Segment 35
573,9.56,176,529.3,238.5,560.0,305.3,544.7,271.9,30.7,66.8,Middle,0.3,True,Track Segment 36
573,9.56,184,385.6,242.0,414.1,318.6,399.9,280.3,28.5,76.6,Middle,3.8,True,Track Segment 37
573,9.56,186,269.5,252.8,295.7,324.5,282.6,288.6,26.2,71.8,Left,1.3,True,Track Segment 39
573,9.56,190,539.9,239.5,562.6,305.0,551.3,272.2,22.7,65.6,Middle,1.0,True,Track Segment 40
576,9.61,4,81.6,261.6,115.0,349.8,98.3,305.7,33.4,88.2,Left,2.7,True,Track Segment 4
576,9.61,71,160.9,260.7,190.8,340.3,175.8,300.5,29.9,79.6,Left,1.7,True,Track Segment 16
576,9.61,77,311.8,255.2,340.2,333.8,326.0,294.5,28.3,78.5,Middle,1.4,True,Track Segment 17
576,9.61,90,564.7,279.6,596.2,373.1,580.5,326.4,31.5,93.5,Middle,0.3,True,Track Segment 20
576,9.61,98,463.8,256.4,492.1,342.6,478.0,299.5,28.3,86.2,Middle,5.6,True,Track Segment 22
576,9.61,124,426.2,242.5,451.1,314.7,438.7,278.6,25.0,72.2,Middle,0.5,True,Track Segment 25
576,9.61,153,137.8,246.0,161.2,320.6,149.5,283.3,23.4,74.5,Left,0.6,True,Track Segment 30
576,9.61,158,39.2,241.6,68.5,313.2,53.8,277.4,29.3,71.6,Left,1.5,True,Track Segment 33
576,9.61,176,528.5,238.6,560.0,305.6,544.3,272.1,31.5,67.0,Middle,0.4,True,Track Segment 36
576,9.61,184,391.4,242.9,419.7,318.5,405.5,280.7,28.3,75.6,Middle,5.6,True,Track Segment 37
576,9.61,186,268.6,252.8,295.5,326.2,282.1,289.5,26.9,73.4,Left,1.0,True,Track Segment 39
576,9.61,190,540.3,239.8,563.1,305.5,551.7,272.7,22.8,65.8,Middle,0.6,True,Track Segment 40
579,9.66,4,78.9,261.7,112.1,351.8,95.5,306.7,33.2,90.0,Left,3.0,True,Track Segment 4
579,9.66,10,393.5,241.2,420.7,318.7,407.1,279.9,27.2,77.5,Middle,22.7,True,Track Segment 8
579,9.66,71,163.3,260.5,193.5,339.5,178.4,300.0,30.2,79.0,Left,2.6,True,Track Segment 16
579,9.66,77,312.3,255.9,340.6,333.8,326.5,294.9,28.3,77.8,Middle,0.6,True,Track Segment 17
579,9.66,90,564.5,279.9,596.3,373.5,580.4,326.7,31.8,93.6,Middle,0.3,True,Track Segment 20
579,9.66,98,463.4,258.2,490.6,342.0,477.0,300.1,27.2,83.7,Middle,1.2,True,Track Segment 22
579,9.66,124,426.8,242.6,451.6,314.7,439.2,278.7,24.8,72.1,Middle,0.5,True,Track Segment 25
579,9.66,153,138.1,246.0,161.7,321.4,149.9,283.7,23.6,75.4,Left,0.6,True,Track Segment 30
579,9.66,158,39.0,242.3,68.1,313.9,53.6,278.1,29.1,71.6,Left,0.7,True,Track Segment 33
579,9.66,176,528.5,238.5,560.6,306.2,544.6,272.3,32.1,67.6,Middle,0.4,True,Track Segment 36
579,9.66,186,267.6,252.9,294.8,327.2,281.2,290.1,27.2,74.3,Left,1.1,True,Track Segment 39
579,9.66,190,539.9,239.7,562.9,306.0,551.4,272.8,23.0,66.3,Middle,0.3,True,Track Segment 40
582,9.71,4,76.9,261.6,109.7,351.4,93.3,306.5,32.8,89.7,Left,2.2,True,Track Segment 4
582,9.71,71,167.2,259.7,197.5,339.2,182.3,299.5,30.3,79.5,Left,3.9,True,Track Segment 16
582,9.71,77,311.9,255.9,340.2,333.6,326.0,294.8,28.3,77.8,Middle,0.5,True,Track Segment 17
582,9.71,90,564.3,279.7,596.4,374.1,580.3,326.9,32.1,94.4,Middle,0.2,True,Track Segment 20
582,9.71,98,462.6,258.3,489.3,341.3,475.9,299.8,26.7,83.0,Middle,1.1,True,Track Segment 22
582,9.71,124,427.1,243.0,451.3,314.1,439.2,278.5,24.3,71.1,Middle,0.2,True,Track Segment 25
582,9.71,153,139.0,246.2,162.9,321.9,150.9,284.0,23.8,75.8,Left,1.0,True,Track Segment 30
582,9.71,158,38.0,241.9,67.6,314.8,52.8,278.4,29.6,72.8,Left,0.9,True,Track Segment 33
582,9.71,176,527.7,238.4,560.5,306.4,544.1,272.4,32.8,68.0,Middle,0.5,True,Track Segment 36
582,9.71,184,397.5,242.0,426.2,318.2,411.9,280.1,28.7,76.3,Middle,6.4,True,Track Segment 37
582,9.71,186,266.7,254.1,293.7,327.3,280.2,290.7,26.9,73.2,Left,1.2,True,Track Segment 39
582,9.71,190,538.7,239.6,562.0,306.2,550.4,272.9,23.3,66.6,Middle,1.0,True,Track Segment 40
585,9.76,4,73.9,262.6,106.7,351.7,90.3,307.1,32.8,89.1,Left,3.1,True,Track Segment 4
585,9.76,71,171.6,259.2,201.5,338.8,186.6,299.0,29.9,79.6,Left,4.3,True,Track Segment 16
585,9.76,77,312.4,256.3,340.7,333.5,326.6,294.9,28.3,77.1,Middle,0.6,True,Track Segment 17
585,9.76,90,564.0,280.2,596.3,374.6,580.2,327.4,32.3,94.5,Middle,0.5,True,Track Segment 20
585,9.76,98,461.7,255.9,489.1,341.8,475.4,298.9,27.4,85.8,Middle,1.0,True,Track Segment 22
585,9.76,124,427.3,242.6,451.6,314.2,439.5,278.4,24.3,71.6,Middle,0.3,True,Track Segment 25
585,9.76,153,139.8,246.2,164.1,322.4,152.0,284.3,24.3,76.2,Left,1.1,True,Track Segment 30
585,9.76,158,35.9,242.8,65.5,314.8,50.7,278.8,29.6,72.0,Left,2.1,True,Track Segment 33
585,9.76,176,527.8,239.0,560.7,306.9,544.2,273.0,32.9,68.0,Middle,0.6,True,Track Segment 36
585,9.76,184,403.2,243.5,430.7,317.1,417.0,280.3,27.5,73.6,Middle,5.1,True,Track Segment 37
585,9.76,186,265.5,257.4,291.5,327.1,278.5,292.2,26.0,69.7,Left,2.3,True,Track Segment 39
585,9.76,190,538.1,239.5,561.6,306.3,549.8,272.9,23.5,66.7,Middle,0.6,True,Track Segment 40
585,9.76,192,328.4,240.4,348.0,313.8,338.2,277.1,19.7,73.5,Middle,0.0,True,Track Segment 41
588,9.81,4,71.3,263.6,104.2,351.7,87.7,307.6,33.0,88.1,Left,2.6,True,Track Segment 4
588,9.81,71,175.3,257.9,205.1,338.6,190.2,298.2,29.8,80.7,Left,3.7,True,Track Segment 16
588,9.81,77,312.8,255.9,341.6,333.8,327.2,294.9,28.8,77.9,Middle,0.6,True,Track Segment 17
588,9.81,90,563.7,280.6,596.1,375.1,579.9,327.9,32.4,94.5,Middle,0.6,True,Track Segment 20
588,9.81,98,460.6,254.3,488.6,342.4,474.6,298.3,28.0,88.1,Middle,1.0,True,Track Segment 22
588,9.81,124,427.9,242.7,452.1,315.1,440.0,278.9,24.2,72.4,Middle,0.7,True,Track Segment 25
588,9.81,153,140.2,246.4,164.6,322.7,152.4,284.5,24.4,76.3,Left,0.4,True,Track Segment 30
588,9.81,158,34.3,244.1,64.0,314.7,49.1,279.4,29.7,70.6,Left,1.7,True,Track Segment 33
588,9.81,162,390.5,240.8,413.0,314.9,401.7,277.8,22.5,74.1,Middle,4.2,True,Track Segment 34
588,9.81,176,527.8,239.4,560.8,307.3,544.3,273.3,33.0,67.9,Middle,0.3,True,Track Segment 36
588,9.81,184,407.4,245.1,434.8,319.0,421.1,282.1,27.4,73.9,Middle,4.5,True,Track Segment 37
588,9.81,186,264.4,258.6,290.4,326.8,277.4,292.7,26.0,68.2,Left,1.2,True,Track Segment 39
588,9.81,190,538.1,239.7,561.7,306.4,549.9,273.1,23.6,66.6,Middle,0.2,True,Track Segment 40
588,9.81,192,329.9,240.3,349.6,313.8,339.7,277.1,19.7,73.5,Middle,1.5,True,Track Segment 41
591,9.86,4,70.2,264.9,103.5,352.7,86.9,308.8,33.3,87.8,Left,1.4,True,Track Segment 4
591,9.86,71,177.8,256.8,207.7,338.7,192.7,297.8,29.9,81.9,Left,2.5,True,Track Segment 16
591,9.86,77,312.5,255.6,341.5,333.9,327.0,294.8,29.0,78.4,Middle,0.2,True,Track Segment 17
591,9.86,90,563.4,280.9,595.8,375.6,579.6,328.3,32.5,94.7,Middle,0.5,True,Track Segment 20
591,9.86,98,458.7,254.2,487.2,343.6,472.9,298.9,28.5,89.4,Middle,1.8,True,Track Segment 22
591,9.86,153,140.4,246.4,165.0,322.9,152.7,284.7,24.6,76.5,Left,0.4,True,Track Segment 30
591,9.86,158,33.1,244.6,63.1,315.2,48.1,279.9,30.0,70.6,Left,1.1,True,Track Segment 33
591,9.86,162,390.5,241.0,413.4,315.4,402.0,278.2,22.9,74.4,Middle,0.5,True,Track Segment 34
591,9.86,176,528.2,239.5,561.3,307.6,544.7,273.5,33.1,68.1,Middle,0.4,True,Track Segment 36
591,9.86,184,410.2,245.8,436.7,318.2,423.4,282.0,26.5,72.5,Middle,2.3,True,Track Segment 37
591,9.86,186,263.2,259.1,288.9,326.2,276.0,292.7,25.7,67.1,Left,1.4,True,Track Segment 39
591,9.86,190,537.1,239.0,561.0,306.7,549.1,272.9,23.9,67.8,Middle,0.8,True,Track Segment 40
591,9.86,192,332.0,240.1,352.4,315.1,342.2,277.6,20.4,74.9,Middle,2.5,True,Track Segment 41
594,9.91,4,69.6,266.2,102.9,352.8,86.3,309.5,33.4,86.6,Left,0.9,True,Track Segment 4
594,9.91,10,388.7,241.5,416.5,316.7,402.6,279.1,27.8,75.2,Middle,4.6,True,Track Segment 8
594,9.91,71,180.9,256.1,210.6,338.6,195.7,297.4,29.7,82.5,Left,3.0,True,Track Segment 16
594,9.91,77,311.8,256.4,340.7,335.0,326.3,295.7,28.9,78.6,Middle,1.1,True,Track Segment 17
594,9.91,90,563.0,281.3,595.3,376.0,579.2,328.6,32.3,94.7,Middle,0.5,True,Track Segment 20
594,9.91,153,140.7,246.6,165.3,323.1,153.0,284.8,24.6,76.5,Left,0.3,True,Track Segment 30
594,9.91,158,32.7,245.7,62.7,315.8,47.7,280.7,30.0,70.1,Left,0.9,True,Track Segment 33
594,9.91,168,452.6,260.4,484.3,344.1,468.4,302.2,31.7,83.7,Middle,12.1,True,Track Segment 35
594,9.91,176,528.9,239.7,561.7,307.7,545.3,273.7,32.7,68.0,Middle,0.6,True,Track Segment 36
594,9.91,186,261.7,257.0,288.0,325.9,274.8,291.5,26.3,69.0,Left,1.7,True,Track Segment 39
594,9.91,190,537.3,238.7,561.0,306.3,549.1,272.5,23.6,67.6,Middle,0.4,True,Track Segment 40
594,9.91,192,333.4,240.0,353.6,313.3,343.5,276.7,20.2,73.3,Middle,1.6,True,Track Segment 41
597,9.96,4,69.2,265.3,103.1,352.7,86.1,309.0,33.9,87.4,Left,0.5,True,Track Segment 4
597,9.96,10,386.5,243.1,414.7,316.1,400.6,279.6,28.2,73.0,Middle,2.1,True,Track Segment 8
597,9.96,71,183.0,255.9,212.3,338.3,197.7,297.1,29.3,82.4,Left,2.0,True,Track Segment 16
597,9.96,77,311.6,256.1,340.6,335.2,326.1,295.6,29.1,79.1,Middle,0.2,True,Track Segment 17
597,9.96,90,562.6,281.6,594.7,376.0,578.6,328.8,32.1,94.5,Middle,0.6,True,Track Segment 20
597,9.96,153,141.1,246.6,165.7,323.3,153.4,285.0,24.6,76.6,Left,0.4,True,Track Segment 30
597,9.96,158,31.8,246.1,62.0,316.1,46.9,281.1,30.2,70.0,Left,0.9,True,Track Segment 33
597,9.96,168,451.2,256.1,484.4,343.5,467.8,299.8,33.2,87.3,Middle,2.5,True,Track Segment 35
597,9.96,176,528.4,240.1,560.8,307.7,544.6,273.9,32.4,67.6,Middle,0.7,True,Track Segment 36
597,9.96,186,259.7,252.8,287.5,326.5,273.6,289.6,27.8,73.7,Left,2.2,True,Track Segment 39
597,9.96,190,537.6,239.0,560.5,305.3,549.1,272.1,22.9,66.3,Middle,0.4,True,Track Segment 40
597,9.96,192,334.3,240.5,354.3,312.0,344.3,276.2,20.0,71.5,Middle,0.9,True,Track Segment 41
600,10.01,4,67.8,265.2,101.9,352.6,84.8,308.9,34.1,87.4,Left,1.3,True,Track Segment 4
600,10.01,10,384.3,243.5,412.6,315.0,398.4,279.2,28.2,71.5,Middle,2.2,True,Track Segment 8
600,10.01,71,185.6,257.9,214.2,338.3,199.9,298.1,28.6,80.5,Left,2.4,True,Track Segment 16
600,10.01,77,312.7,256.0,341.6,335.0,327.2,295.5,28.9,79.0,Middle,1.1,True,Track Segment 17
600,10.01,90,562.4,282.1,594.3,376.4,578.4,329.3,31.9,94.3,Middle,0.5,True,Track Segment 20
600,10.01,153,141.5,246.5,166.0,323.3,153.8,284.9,24.5,76.8,Left,0.4,True,Track Segment 30
600,10.01,158,30.4,245.1,61.1,316.2,45.8,280.7,30.7,71.1,Left,1.2,True,Track Segment 33
600,10.01,168,450.6,258.1,483.4,343.8,467.0,301.0,32.7,85.7,Middle,1.4,True,Track Segment 35
600,10.01,176,528.0,240.3,560.0,307.5,544.0,273.9,31.9,67.2,Middle,0.6,True,Track Segment 36
600,10.01,184,422.2,244.7,449.3,317.4,435.8,281.1,27.1,72.7,Middle,12.4,True,Track Segment 37
600,10.01,186,259.3,252.5,287.4,327.4,273.4,290.0,28.0,74.9,Left,0.4,True,Track Segment 39
600,10.01,190,536.6,239.4,559.3,305.5,547.9,272.4,22.7,66.1,Middle,1.2,True,Track Segment 40
600,10.01,192,335.0,240.9,355.2,311.6,345.1,276.2,20.2,70.7,Middle,0.8,True,Track Segment 41
603,10.06,4,65.4,264.9,99.4,352.9,82.4,308.9,34.0,88.0,Left,2.4,True,Track Segment 4
603,10.06,10,382.5,243.5,411.4,315.5,397.0,279.5,28.9,72.0,Middle,1.4,True,Track Segment 8
603,10.06,71,188.2,259.0,216.8,338.8,202.5,298.9,28.6,79.8,Left,2.7,True,Track Segment 16
603,10.06,77,313.9,256.0,343.1,335.4,328.5,295.7,29.2,79.4,Middle,1.3,True,Track Segment 17
603,10.06,90,562.3,282.6,594.0,377.0,578.1,329.8,31.7,94.5,Middle,0.6,True,Track Segment 20
603,10.06,153,141.9,246.6,166.3,323.3,154.1,284.9,24.4,76.8,Left,0.3,True,Track Segment 30
603,10.06,158,29.0,245.5,59.2,316.0,44.1,280.7,30.2,70.5,Left,1.7,True,Track Segment 33
603,10.06,168,450.1,257.4,483.2,343.7,466.6,300.6,33.0,86.3,Middle,0.6,True,Track Segment 35
603,10.06,176,528.3,240.6,559.6,307.1,544.0,273.8,31.3,66.5,Middle,0.1,True,Track Segment 36
603,10.06,184,423.6,244.5,451.1,317.9,437.4,281.2,27.5,73.3,Middle,1.6,True,Track Segment 37
603,10.06,186,259.0,250.7,287.1,326.5,273.0,288.6,28.1,75.8,Left,1.5,True,Track Segment 39
603,10.06,190,537.4,239.8,558.7,302.2,548.0,271.0,21.3,62.5,Middle,1.4,True,Track Segment 40
603,10.06,192,336.5,241.9,356.7,311.3,346.6,276.6,20.3,69.4,Middle,1.6,True,Track Segment 41
603,10.06,194,544.9,283.0,592.5,376.4,568.7,329.7,47.7,93.5,Middle,0.0,True,Track Segment 42
606,10.11,4,61.5,264.5,95.1,353.0,78.3,308.7,33.6,88.5,Left,4.1,True,Track Segment 4
606,10.11,10,381.6,243.3,410.9,315.7,396.2,279.5,29.3,72.4,Middle,0.8,True,Track Segment 8
606,10.11,71,190.4,258.8,219.3,339.2,204.8,299.0,28.9,80.3,Left,2.3,True,Track Segment 16
606,10.11,77,314.2,255.8,343.6,335.8,328.9,295.8,29.4,80.0,Middle,0.4,True,Track Segment 17
606,10.11,90,559.3,282.9,591.5,377.7,575.4,330.3,32.3,94.8,Middle,2.7,True,Track Segment 20
606,10.11,153,142.5,247.2,166.5,323.4,154.5,285.3,24.0,76.2,Left,0.6,True,Track Segment 30
606,10.11,158,28.4,245.8,58.3,316.8,43.3,281.3,29.9,71.0,Left,1.0,True,Track Segment 33
606,10.11,168,450.5,260.6,482.6,344.3,466.5,302.5,32.1,83.7,Middle,1.9,True,Track Segment 35
606,10.11,176,529.0,241.3,559.2,306.3,544.1,273.8,30.2,65.0,Middle,0.1,True,Track Segment 36
606,10.11,184,425.1,244.4,452.8,318.1,438.9,281.2,27.7,73.7,Middle,1.5,True,Track Segment 37
606,10.11,186,258.3,249.7,286.8,326.8,272.6,288.3,28.4,77.1,Left,0.5,True,Track Segment 39
606,10.11,190,538.0,240.7,558.2,300.4,548.1,270.5,20.2,59.6,Middle,0.5,True,Track Segment 40
606,10.11,192,338.7,242.3,359.6,313.3,349.1,277.8,20.9,71.0,Middle,2.8,True,Track Segment 41
609,10.16,4,58.3,265.1,90.7,352.4,74.5,308.7,32.4,87.3,Left,3.8,True,Track Segment 4
609,10.16,10,380.4,243.9,409.3,316.0,394.8,280.0,28.9,72.1,Middle,1.5,True,Track Segment 8
609,10.16,71,192.7,259.0,221.4,339.4,207.1,299.2,28.7,80.4,Left,2.3,True,Track Segment 16
609,10.16,77,314.3,255.8,343.7,335.6,329.0,295.7,29.4,79.9,Middle,0.1,True,Track Segment 17
609,10.16,90,559.5,283.3,591.7,378.2,575.6,330.7,32.2,94.9,Middle,0.4,True,Track Segment 20
609,10.16,124,429.5,243.7,454.3,318.0,441.9,280.8,24.8,74.2,Middle,2.7,True,Track Segment 25
609,10.16,153,143.0,247.6,166.8,323.6,154.9,285.6,23.8,76.0,Left,0.5,True,Track Segment 30
609,10.16,158,27.2,246.3,56.4,317.2,41.8,281.8,29.2,70.8,Left,1.6,True,Track Segment 33
609,10.16,168,450.0,259.5,483.0,345.0,466.5,302.3,33.0,85.5,Middle,0.2,True,Track Segment 35
609,10.16,176,529.3,241.1,559.2,306.4,544.2,273.7,30.0,65.2,Middle,0.1,True,Track Segment 36
609,10.16,186,256.7,248.5,285.8,327.3,271.2,287.9,29.1,78.8,Left,1.5,True,Track Segment 39
609,10.16,190,537.6,241.3,558.0,302.1,547.8,271.7,20.4,60.8,Middle,1.2,True,Track Segment 40
609,10.16,192,340.3,243.0,361.4,313.7,350.9,278.3,21.0,70.6,Middle,1.9,True,Track Segment 41
609,10.16,194,545.5,283.0,593.4,377.1,569.4,330.0,47.9,94.1,Middle,0.8,True,Track Segment 42
612,10.21,4,56.0,266.3,87.7,352.8,71.8,309.5,31.7,86.5,Left,2.8,True,Track Segment 4
612,10.21,71,195.2,258.9,223.5,339.0,209.3,298.9,28.3,80.1,Left,2.2,True,Track Segment 16
612,10.21,77,314.3,256.1,343.8,336.0,329.0,296.1,29.5,79.9,Middle,0.4,True,Track Segment 17
612,10.21,90,560.3,283.6,591.9,378.2,576.1,330.9,31.6,94.6,Middle,0.5,True,Track Segment 20
612,10.21,124,430.7,244.6,455.4,317.9,443.0,281.2,24.6,73.3,Middle,1.2,True,Track Segment 25
612,10.21,153,143.6,248.0,167.2,324.1,155.4,286.1,23.6,76.1,Left,0.7,True,Track Segment 30
612,10.21,154,380.3,247.9,402.0,316.1,391.2,282.0,21.8,68.2,Middle,24.9,True,Track Segment 31
612,10.21,158,26.4,246.8,55.5,318.5,41.0,282.7,29.1,71.6,Left,1.2,True,Track Segment 33
612,10.21,168,449.6,258.6,483.4,345.9,466.5,302.3,33.8,87.3,Middle,0.0,True,Track Segment 35
612,10.21,176,529.1,241.4,559.4,308.0,544.2,274.7,30.3,66.6,Middle,1.0,True,Track Segment 36
612,10.21,186,254.3,241.9,285.8,328.3,270.1,285.1,31.6,86.5,Left,3.0,True,Track Segment 39
612,10.21,192,341.3,243.4,362.6,314.4,351.9,278.9,21.3,71.0,Middle,1.2,True,Track Segment 41
615,10.26,4,53.5,267.1,85.2,354.1,69.3,310.6,31.6,86.9,Left,2.7,True,Track Segment 4
615,10.26,71,198.6,260.6,226.4,339.5,212.5,300.1,27.7,78.9,Left,3.4,True,Track Segment 16
615,10.26,77,313.7,256.3,342.9,335.3,328.3,295.8,29.2,79.0,Middle,0.8,True,Track Segment 17
615,10.26,90,560.4,284.1,591.6,378.1,576.0,331.1,31.2,94.1,Middle,0.2,True,Track Segment 20
615,10.26,124,431.5,244.8,456.3,318.1,443.9,281.4,24.8,73.2,Middle,0.9,True,Track Segment 25
615,10.26,153,144.4,248.6,167.7,324.5,156.0,286.5,23.3,75.9,Left,0.7,True,Track Segment 30
615,10.26,154,379.2,249.1,400.7,316.8,389.9,283.0,21.5,67.7,Middle,1.6,True,Track Segment 31
615,10.26,158,23.2,247.3,52.1,318.5,37.6,282.9,28.8,71.2,Left,3.4,True,Track Segment 33
615,10.26,168,448.2,259.8,481.2,345.7,464.7,302.8,33.0,85.9,Middle,1.9,True,Track Segment 35
615,10.26,176,529.4,241.5,559.6,309.3,544.5,275.4,30.3,67.8,Middle,0.8,True,Track Segment 36
615,10.26,186,254.1,251.1,283.0,329.0,268.5,290.1,28.9,77.9,Left,5.2,True,Track Segment 39
615,10.26,192,343.2,242.9,365.1,314.8,354.2,278.8,21.8,71.9,Middle,2.3,True,Track Segment 41
618,10.31,4,51.0,268.1,83.0,354.9,67.0,311.5,32.0,86.8,Left,2.5,True,Track Segment 4
618,10.31,71,202.0,262.8,229.0,340.0,215.5,301.4,27.0,77.2,Left,3.3,True,Track Segment 16
618,10.31,77,313.9,257.7,342.9,336.4,328.4,297.0,29.0,78.7,Middle,1.2,True,Track Segment 17
618,10.31,90,559.2,284.4,590.1,377.8,574.7,331.1,30.9,93.4,Middle,1.3,True,Track Segment 20
618,10.31,153,145.5,249.2,168.6,324.9,157.1,287.1,23.0,75.6,Left,1.3,True,Track Segment 30
618,10.31,154,377.7,249.7,399.2,317.5,388.4,283.6,21.4,67.8,Middle,1.6,True,Track Segment 31
618,10.31,158,19.6,247.6,48.6,319.2,34.1,283.4,29.1,71.6,Left,3.5,True,Track Segment 33
618,10.31,168,447.2,260.7,479.3,345.3,463.2,303.0,32.1,84.6,Middle,1.5,True,Track Segment 35
618,10.31,176,529.6,241.7,559.6,310.3,544.6,276.0,30.0,68.6,Middle,0.6,True,Track Segment 36
618,10.31,186,253.9,254.1,282.4,329.8,268.1,292.0,28.5,75.7,Left,1.9,True,Track Segment 39
618,10.31,192,344.9,242.8,367.0,315.3,355.9,279.0,22.1,72.6,Middle,1.7,True,Track Segment 41
621,10.36,4,47.3,268.1,80.7,355.7,64.0,311.9,33.4,87.5,Left,3.0,True,Track Segment 4
621,10.36,71,204.1,263.1,231.1,340.6,217.6,301.9,27.0,77.6,Left,2.2,True,Track Segment 16
